id;Type;Storm;Stormshifted;other;othershifted
bluetooth.1.time;dtmc;11.396338701248169;11.396338701248169;4000;4000
coupon.9-4-5.collect_all_bounded;dtmc;4.9781715869903564;4.9781715869903564;4000;4000
coupon.9-4-5.exp_draws;dtmc;4.169516324996948;4.169516324996948;4000;4000
coupon.15-4-5.collect_all_bounded;dtmc;1256.3348574638367;1256.3348574638367;4000;4000
coupon.15-4-5.exp_draws;dtmc;631.8465120792389;631.8465120792389;4000;4000
crowds.5-20.positive;dtmc;2.7306294441223145;2.7306294441223145;4000;4000
crowds.6-20.positive;dtmc;3.108995199203491;3.108995199203491;4000;4000
egl.10-2.messagesB;dtmc;6.286620140075684;6.286620140075684;4000;4000
egl.10-2.unfairA;dtmc;3.8733320236206055;3.8733320236206055;4000;4000
egl.10-8.messagesB;dtmc;23.13333821296692;23.13333821296692;4000;4000
egl.10-8.unfairA;dtmc;26.96647024154663;26.96647024154663;4000;4000
haddad-monmege.100-0.7.exp_steps;dtmc;0.14899706840515137;1;4000;4000
haddad-monmege.100-0.7.target;dtmc;0.05789446830749512;1;4000;4000
herman.15.steps;dtmc;4000;4000;4000;4000
nand.40-4.reliable;dtmc;61.77132225036621;61.77132225036621;4000;4000
nand.60-4.reliable;dtmc;1085.0439291000366;1085.0439291000366;4000;4000
oscillators.8-10-0.1-1-0.1-1.0.power_consumption;dtmc;379.62979555130005;379.62979555130005;4000;4000
oscillators.8-10-0.1-1-0.1-1.0.time_to_synch;dtmc;381.7367424964905;381.7367424964905;4000;4000
cluster.128-2000-20.premium_steady;ctmc;4000;4000;4000;4000
embedded.8-12.actuators;ctmc;0.6826491355895996;1;4000;4000
embedded.8-12.up_time;ctmc;0.6894865036010742;1;4000;4000
fms.8.productivity;ctmc;4000;4000;4000;4000
kanban.5.throughput;ctmc;4000;4000;4000;4000
mapk_cascade.4-30.activated_time;ctmc;4000;4000;4000;4000
philosophers.16-1.MaxPrReachDeadlock;ctmc;1.768845558166504;1.768845558166504;4000;4000
philosophers.16-1.MinExpTimeDeadlock;ctmc;4000;4000;4000;4000
philosophers.20-1.MaxPrReachDeadlock;ctmc;2.216487169265747;2.216487169265747;4000;4000
philosophers.20-1.MinExpTimeDeadlock;ctmc;8000;8000;4000;4000
polling.18-16.s1_before_s2;ctmc;8000;8000;4000;4000
beb.4-8-7.LineSeized;mdp;61.816192626953125;61.816192626953125;4000;4000
beb.5-16-15.LineSeized;mdp;4000;4000;4000;4000
consensus.4-4.disagree;mdp;12.117155313491821;12.117155313491821;4000;4000
consensus.4-4.steps_min;mdp;4.392428398132324;4.392428398132324;4000;4000
consensus.6-2.disagree;mdp;6.714429140090942;6.714429140090942;4000;4000
consensus.6-2.steps_min;mdp;3.7377400398254395;3.7377400398254395;4000;4000
csma.3-4.all_before_max;mdp;10.1396963596344;10.1396963596344;4000;4000
csma.3-4.time_max;mdp;26.62376356124878;26.62376356124878;4000;4000
csma.4-2.all_before_max;mdp;11.635896444320679;11.635896444320679;4000;4000
csma.4-2.time_max;mdp;13.945918083190918;13.945918083190918;4000;4000
eajs.5-250-11.ExpUtil;mdp;19.846829652786255;19.846829652786255;4000;4000
eajs.6-300-13.ExpUtil;mdp;46.49849843978882;46.49849843978882;4000;4000
echoring.100.MaxOffline1;mdp;179.66518425941467;179.66518425941467;4000;4000
elevators.b-11-9.goal;mdp;29.044142961502075;29.044142961502075;4000;4000
exploding-blocksworld.10.goal;mdp;4000;4000;4000;4000
firewire.false-36-800.deadline;mdp;60.469526052474976;60.469526052474976;4000;4000
pacman.100.crash;mdp;111.23198866844177;111.23198866844177;4000;4000
pacman.60.crash;mdp;42.26013398170471;42.26013398170471;4000;4000
pnueli-zuck.5.live;mdp;0.9379866123199463;1;4000;4000
pnueli-zuck.10.live;mdp;2.27908992767334;2.27908992767334;4000;4000
rabin.10.live;mdp;2.16494083404541;2.16494083404541;4000;4000
rectangle-tireworld.11.goal;mdp;23.133259534835815;23.133259534835815;4000;4000
resource-gathering.1300-100-100.expgold;mdp;4000;4000;4000;4000
resource-gathering.1300-100-100.expsteps;mdp;120.38787984848022;120.38787984848022;4000;4000
resource-gathering.1300-100-100.prgoldgem;mdp;4000;4000;4000;4000
tireworld.45.goal;mdp;4000;4000;4000;4000
triangle-tireworld.441.goal;mdp;4000;4000;4000;4000
wlan.4-0.sent;mdp;2.2669341564178467;2.2669341564178467;4000;4000
wlan.4-0.cost_min;mdp;10.203178644180298;10.203178644180298;4000;4000
wlan.5-0.sent;mdp;3.39422869682312;3.39422869682312;4000;4000
wlan.5-0.cost_min;mdp;23.198837518692017;23.198837518692017;4000;4000
wlan.6-0.sent;mdp;6.392507314682007;6.392507314682007;4000;4000
wlan.6-0.cost_min;mdp;83.69861578941345;83.69861578941345;4000;4000
zenotravel.4-2-2.goal;mdp;7.4985737800598145;7.4985737800598145;4000;4000
zeroconf.1000-8-false.correct_max;mdp;4000;4000;4000;4000
zeroconf.1000-8-false.correct_min;mdp;55.14811706542969;55.14811706542969;4000;4000
cabinets.3-2-true.Unavailability;ma;8000;8000;4000;4000
dpm.6-6-5.PminQueue1Full;ma;4000;4000;4000;4000
ftpp.2-2-true.Unavailability;ma;4000;4000;4000;4000
ftwc.8-5.TimeMax;ma;4000;4000;4000;4000
ftwc.8-5.TimeMin;ma;4000;4000;4000;4000
readers-writers.40.exp_time_many_requests;ma;4000;4000;4000;4000
sms.3-true.Unavailability;ma;25.969027519226074;25.969027519226074;4000;4000
stream.1000.exp_buffertime;ma;33.565741777420044;33.565741777420044;4000;4000
stream.1000.pr_underrun;ma;8.127794742584229;8.127794742584229;4000;4000
vgs.5-10000.MinExpTimeFailed;ma;0.20150256156921387;1;4000;4000
firewire-pta.30-5000.eventually;pta;263.37078833580017;263.37078833580017;4000;4000
wlan-large.2.E_or;pta;148.83796000480652;148.83796000480652;4000;4000
wlan-large.2.P_max;pta;24.567019939422607;24.567019939422607;4000;4000
zeroconf-pta.200.incorrect;pta;0.39360547065734863;1;4000;4000
