id;Type;Storm;Stormshifted;other;othershifted
bluetooth.1.time;dtmc;10.40230393409729;10.40230393409729;17.84397530555725;17.84397530555725
coupon.9-4-5.collect_all_bounded;dtmc;4.68962025642395;4.68962025642395;1.5341312885284424;1.5341312885284424
coupon.9-4-5.exp_draws;dtmc;4.513299226760864;4.513299226760864;1.1719343662261963;1.1719343662261963
coupon.15-4-5.collect_all_bounded;dtmc;4000;4000;39.97604060173035;39.97604060173035
coupon.15-4-5.exp_draws;dtmc;1396.6023995876312;1396.6023995876312;1.2022759914398193;1.2022759914398193
crowds.5-20.positive;dtmc;2.693235397338867;2.693235397338867;1.9317224025726318;1.9317224025726318
crowds.6-20.positive;dtmc;2.9509332180023193;2.9509332180023193;1.824244737625122;1.824244737625122
egl.10-2.messagesB;dtmc;3.76371431350708;3.76371431350708;1.553748369216919;1.553748369216919
egl.10-2.unfairA;dtmc;3.800344705581665;3.800344705581665;1.6002545356750488;1.6002545356750488
egl.10-8.messagesB;dtmc;16.491640329360962;16.491640329360962;2.0175094604492188;2.0175094604492188
egl.10-8.unfairA;dtmc;26.026153564453125;26.026153564453125;2.0302135944366455;2.0302135944366455
haddad-monmege.100-0.7.exp_steps;dtmc;0.05856442451477051;1;4000;4000
haddad-monmege.100-0.7.target;dtmc;0.0566103458404541;1;4000;4000
herman.15.steps;dtmc;4.307504892349243;4.307504892349243;10.43846583366394;10.43846583366394
nand.40-4.reliable;dtmc;8.609684467315674;8.609684467315674;1.7625980377197266;1.7625980377197266
nand.60-4.reliable;dtmc;35.61362910270691;35.61362910270691;1.7614624500274658;1.7614624500274658
oscillators.8-10-0.1-1-0.1-1.0.power_consumption;dtmc;210.07728958129883;210.07728958129883;84.61483645439148;84.61483645439148
oscillators.8-10-0.1-1-0.1-1.0.time_to_synch;dtmc;210.014741897583;210.014741897583;84.80553030967712;84.80553030967712
cluster.128-2000-20.premium_steady;ctmc;116.80796551704407;116.80796551704407;13.607762813568115;13.607762813568115
cluster.128-2000-20.qos1;ctmc;445.4874930381775;445.4874930381775;444.55461621284485;444.55461621284485
cluster.64-2000-20.below_min;ctmc;616.8096361160278;616.8096361160278;9.159008741378784;9.159008741378784
embedded.8-12.actuators;ctmc;0.3208444118499756;1;0.32276344299316406;1
embedded.8-12.up_time;ctmc;0.28497791290283203;1;0.280789852142334;1
fms.8.productivity;ctmc;4000;4000;72.18304753303528;72.18304753303528
kanban.5.throughput;ctmc;102.72332310676575;102.72332310676575;18.352652549743652;18.352652549743652
majority.2100.change_state;ctmc;62.99220252037048;62.99220252037048;26.813102960586548;26.813102960586548
mapk_cascade.4-30.activated_time;ctmc;4.044528245925903;4.044528245925903;1.6288795471191406;1.6288795471191406
mapk_cascade.4-30.reactions;ctmc;238.02136516571045;238.02136516571045;1.3415541648864746;1.3415541648864746
philosophers.16-1.MaxPrReachDeadlockTB;ctmc;76.42004060745239;76.42004060745239;77.49266505241394;77.49266505241394
philosophers.16-1.MaxPrReachDeadlock;ctmc;1.5472931861877441;1.5472931861877441;1.288956880569458;1.288956880569458
philosophers.16-1.MinExpTimeDeadlock;ctmc;27.561355113983154;27.561355113983154;1.3289940357208252;1.3289940357208252
philosophers.20-1.MaxPrReachDeadlockTB;ctmc;4000;4000;4000;4000
philosophers.20-1.MaxPrReachDeadlock;ctmc;1.9490702152252197;1.9490702152252197;1.3371036052703857;1.3371036052703857
philosophers.20-1.MinExpTimeDeadlock;ctmc;4000;4000;1.38535737991333;1.38535737991333
polling.18-16.s1_before_s2;ctmc;24.77476143836975;24.77476143836975;3.9457359313964844;3.9457359313964844
speed-ind.2100.change_state;ctmc;242.6354639530182;242.6354639530182;38.55874681472778;38.55874681472778
beb.4-8-7.LineSeized;mdp;38.83102536201477;38.83102536201477;112.81136226654053;112.81136226654053
beb.5-16-15.LineSeized;mdp;4000;4000;4000;4000
consensus.4-4.disagree;mdp;1.3978123664855957;1.3978123664855957;1.3915112018585205;1.3915112018585205
consensus.4-4.steps_min;mdp;1.4235191345214844;1.4235191345214844;1.4018285274505615;1.4018285274505615
consensus.6-2.disagree;mdp;10.386704206466675;10.386704206466675;36.714049100875854;36.714049100875854
consensus.6-2.steps_min;mdp;3.718679904937744;3.718679904937744;41.179983615875244;41.179983615875244
csma.3-4.all_before_max;mdp;6.679159879684448;6.679159879684448;12.435112476348877;12.435112476348877
csma.3-4.time_max;mdp;8.936333656311035;8.936333656311035;13.935389041900635;13.935389041900635
