id;Type;Storm;Stormshifted;other;othershifted
bluetooth.1.time;dtmc;10.366326808929443;10.366326808929443;4000;4000
coupon.9-4-5.collect_all_bounded;dtmc;4.663182973861694;4.663182973861694;273.16239285469055;273.16239285469055
coupon.9-4-5.exp_draws;dtmc;4.490706443786621;4.490706443786621;189.17512202262878;189.17512202262878
coupon.15-4-5.collect_all_bounded;dtmc;4000;4000;4000;4000
coupon.15-4-5.exp_draws;dtmc;1398.2003831863403;1398.2003831863403;4000;4000
crowds.5-20.positive;dtmc;2.6328952312469482;2.6328952312469482;15.47986888885498;15.47986888885498
crowds.6-20.positive;dtmc;2.9710896015167236;2.9710896015167236;115.52258896827698;115.52258896827698
egl.10-2.messagesB;dtmc;3.7900478839874268;3.7900478839874268;929.2023448944092;929.2023448944092
egl.10-2.unfairA;dtmc;3.8154256343841553;3.8154256343841553;822.566379070282;822.566379070282
egl.10-8.messagesB;dtmc;16.46184253692627;16.46184253692627;4000;4000
egl.10-8.unfairA;dtmc;26.065330743789673;26.065330743789673;4000;4000
haddad-monmege.100-0.7.exp_steps;dtmc;0.0590822696685791;1;4000;4000
haddad-monmege.100-0.7.target;dtmc;0.05773663520812988;1;4000;4000
herman.15.steps;dtmc;4.2475574016571045;4.2475574016571045;22.74191975593567;22.74191975593567
nand.40-4.reliable;dtmc;8.706298112869263;8.706298112869263;18.7403507232666;18.7403507232666
nand.60-4.reliable;dtmc;36.33254337310791;36.33254337310791;90.11320543289185;90.11320543289185
oscillators.8-10-0.1-1-0.1-1.0.power_consumption;dtmc;210.66841912269592;210.66841912269592;189.28172898292542;189.28172898292542
oscillators.8-10-0.1-1-0.1-1.0.time_to_synch;dtmc;208.13939428329468;208.13939428329468;193.01730251312256;193.01730251312256
cluster.128-2000-20.premium_steady;ctmc;174.51093459129333;174.51093459129333;175.18121123313904;175.18121123313904
cluster.128-2000-20.qos1;ctmc;457.11889815330505;457.11889815330505;450.2413065433502;450.2413065433502
cluster.64-2000-20.below_min;ctmc;932.2671298980713;932.2671298980713;925.2219560146332;925.2219560146332
embedded.8-12.actuators;ctmc;0.761833667755127;1;0.7776095867156982;1
embedded.8-12.up_time;ctmc;0.720970869064331;1;0.725492000579834;1
fms.8.productivity;ctmc;4000;4000;4000;4000
kanban.5.throughput;ctmc;259.62618041038513;259.62618041038513;224.51074290275574;224.51074290275574
majority.2100.change_state;ctmc;65.37557935714722;65.37557935714722;65.05634808540344;65.05634808540344
mapk_cascade.4-30.activated_time;ctmc;5.82468318939209;5.82468318939209;5.8338963985443115;5.8338963985443115
mapk_cascade.4-30.reactions;ctmc;235.37866401672363;235.37866401672363;192.00018739700317;192.00018739700317
philosophers.16-1.MaxPrReachDeadlockTB;ctmc;105.54289889335632;105.54289889335632;98.27381205558777;98.27381205558777
philosophers.16-1.MaxPrReachDeadlock;ctmc;1.5427393913269043;1.5427393913269043;38.651203632354736;38.651203632354736
philosophers.16-1.MinExpTimeDeadlock;ctmc;34.423086404800415;34.423086404800415;44.786712408065796;44.786712408065796
philosophers.20-1.MaxPrReachDeadlockTB;ctmc;4000;4000;4000;4000
philosophers.20-1.MaxPrReachDeadlock;ctmc;1.940492868423462;1.940492868423462;4000;4000
philosophers.20-1.MinExpTimeDeadlock;ctmc;4000;4000;4000;4000
polling.18-16.s1_before_s2;ctmc;45.16190147399902;45.16190147399902;203.3464035987854;203.3464035987854
speed-ind.2100.change_state;ctmc;252.2085886001587;252.2085886001587;251.73936486244202;251.73936486244202
beb.4-8-7.LineSeized;mdp;41.2624671459198;41.2624671459198;159.89765620231628;159.89765620231628
beb.5-16-15.LineSeized;mdp;4000;4000;4000;4000
consensus.4-4.disagree;mdp;2.5018160343170166;2.5018160343170166;2.521324396133423;2.521324396133423
consensus.4-4.steps_min;mdp;2.7680435180664062;2.7680435180664062;2.7310752868652344;2.7310752868652344
consensus.6-2.disagree;mdp;7.998741626739502;7.998741626739502;54.76093506813049;54.76093506813049
consensus.6-2.steps_min;mdp;3.902383804321289;3.902383804321289;71.43869113922119;71.43869113922119
csma.3-4.all_before_max;mdp;6.627501726150513;6.627501726150513;16.778549194335938;16.778549194335938
csma.3-4.time_max;mdp;8.911469221115112;8.911469221115112;16.839864492416382;16.839864492416382
csma.4-2.all_before_max;mdp;7.224566459655762;7.224566459655762;10.283540487289429;10.283540487289429
csma.4-2.time_max;mdp;6.436121940612793;6.436121940612793;10.094582796096802;10.094582796096802
eajs.5-250-11.ExpUtil;mdp;19.402340412139893;19.402340412139893;58.39931845664978;58.39931845664978
eajs.6-300-13.ExpUtil;mdp;45.967488288879395;45.967488288879395;187.60143303871155;187.60143303871155
echoring.100.MaxOffline1;mdp;59.35201954841614;59.35201954841614;59.000834941864014;59.000834941864014
elevators.b-11-9.goal;mdp;8.891348838806152;8.891348838806152;9.037866592407227;9.037866592407227
exploding-blocksworld.10.goal;mdp;4000;4000;4000;4000
firewire.false-36-800.deadline;mdp;27.646175146102905;27.646175146102905;33.81913208961487;33.81913208961487
pacman.100.crash;mdp;73.31355834007263;73.31355834007263;622.0803983211517;622.0803983211517
pacman.60.crash;mdp;32.043384075164795;32.043384075164795;270.77259159088135;270.77259159088135
pnueli-zuck.5.live;mdp;0.9160435199737549;1;4.286552429199219;4.286552429199219
pnueli-zuck.10.live;mdp;2.2439589500427246;2.2439589500427246;4000;4000
rabin.10.live;mdp;1.905656337738037;1.905656337738037;4000;4000
rectangle-tireworld.11.goal;mdp;23.03896689414978;23.03896689414978;22.88879656791687;22.88879656791687
resource-gathering.1300-100-100.expgold;mdp;47.67122411727905;47.67122411727905;65.50255584716797;65.50255584716797
resource-gathering.1300-100-100.expsteps;mdp;38.426015853881836;38.426015853881836;38.42928433418274;38.42928433418274
resource-gathering.1300-100-100.prgoldgem;mdp;48.89045023918152;48.89045023918152;90.89545893669128;90.89545893669128
tireworld.45.goal;mdp;4000;4000;4000;4000
triangle-tireworld.441.goal;mdp;4000;4000;4000;4000
wlan.4-0.sent;mdp;2.2112386226654053;2.2112386226654053;3.349825859069824;3.349825859069824
wlan.4-0.cost_min;mdp;4.754761219024658;4.754761219024658;4.010963439941406;4.010963439941406
wlan.5-0.sent;mdp;3.4181132316589355;3.4181132316589355;12.812387466430664;12.812387466430664
wlan.5-0.cost_min;mdp;12.665531635284424;12.665531635284424;15.401335954666138;15.401335954666138
wlan.6-0.sent;mdp;6.02581000328064;6.02581000328064;50.95739698410034;50.95739698410034
wlan.6-0.cost_min;mdp;40.40433216094971;40.40433216094971;61.572596311569214;61.572596311569214
zenotravel.4-2-2.goal;mdp;7.1591527462005615;7.1591527462005615;24.356085538864136;24.356085538864136
zeroconf.1000-8-false.correct_max;mdp;25.882107973098755;25.882107973098755;25.6209614276886;25.6209614276886
zeroconf.1000-8-false.correct_min;mdp;23.079660415649414;23.079660415649414;22.844069957733154;22.844069957733154
